user_id,job_id,interaction_score
user_124,job_46,2
user_124,job_96,2
user_124,job_55,2
user_124,job_93,2
user_124,job_28,1
user_124,job_87,1
user_124,job_29,4
user_124,job_20,1
user_125,job_46,1
user_125,job_88,3
user_125,job_30,4
user_125,job_54,1
user_125,job_56,1
user_125,job_4,1
user_125,job_69,3
user_125,job_59,1
user_125,job_62,1
user_125,job_38,1
user_125,job_95,2
user_125,job_70,1
user_125,job_100,2
user_125,job_42,2
user_125,job_26,1
user_125,job_58,1
user_125,job_21,1
user_125,job_78,2
user_126,job_67,1
user_126,job_24,1
user_126,job_8,1
user_126,job_27,1
user_126,job_107,1
user_126,job_1,1
user_126,job_76,4
user_126,job_71,1
user_126,job_86,1
user_126,job_66,1
user_126,job_19,2
user_126,job_59,1
user_126,job_10,2
user_126,job_14,4
user_126,job_85,3
user_126,job_3,1
user_126,job_90,5
user_126,job_97,1
user_126,job_15,1
user_126,job_96,2
user_126,job_91,2
user_126,job_102,1
user_126,job_36,3
user_127,job_76,1
user_127,job_25,5
user_127,job_22,1
user_127,job_73,3
user_127,job_24,1
user_127,job_98,1
user_127,job_12,1
user_127,job_65,1
user_127,job_77,1
user_127,job_57,2
user_127,job_105,1
user_127,job_58,1
user_127,job_14,1
user_127,job_10,2
user_127,job_3,4
user_127,job_8,3
user_127,job_34,2
user_127,job_20,1
user_127,job_26,1
user_127,job_35,3
user_128,job_83,5
user_128,job_14,1
user_128,job_66,1
user_128,job_97,3
user_128,job_75,1
user_128,job_101,2
user_128,job_77,1
user_128,job_107,1
user_128,job_58,1
user_128,job_34,3
user_128,job_80,3
user_128,job_33,1
user_128,job_65,3
user_128,job_9,4
user_128,job_40,1
user_128,job_21,2
user_128,job_68,5
user_128,job_28,2
user_128,job_7,1
user_129,job_3,3
user_129,job_20,1
user_129,job_42,1
user_129,job_47,3
user_129,job_65,1
user_129,job_70,1
user_129,job_31,2
user_129,job_52,1
user_129,job_60,1
user_129,job_11,2
user_129,job_59,2
user_129,job_103,2
user_129,job_64,2
user_129,job_105,1
user_129,job_45,2
user_129,job_53,4
user_129,job_27,3
user_129,job_100,1
user_129,job_107,3
user_129,job_49,5
user_129,job_104,1
user_129,job_26,2
user_129,job_35,2
user_129,job_46,1
user_129,job_67,2
user_130,job_31,1
user_130,job_15,1
user_130,job_101,1
user_130,job_32,3
user_130,job_87,2
user_130,job_90,2
user_130,job_79,1
user_130,job_5,1
user_130,job_30,2
user_130,job_37,4
user_130,job_76,2
user_130,job_91,3
user_130,job_54,1
user_130,job_64,1
user_130,job_88,1
user_130,job_44,2
user_130,job_68,2
user_130,job_84,1
user_131,job_52,2
user_131,job_58,3
user_131,job_105,1
user_131,job_79,1
user_131,job_72,3
user_131,job_35,2
user_131,job_53,1
user_131,job_30,1
user_131,job_57,1
user_131,job_70,2
user_131,job_45,1
user_131,job_92,1
user_131,job_34,1
user_131,job_2,1
user_131,job_31,3
user_131,job_102,2
user_131,job_103,3
user_131,job_3,2
user_131,job_85,5
user_131,job_42,2
user_131,job_54,1
user_132,job_97,2
user_132,job_106,4
user_132,job_38,2
user_132,job_92,2
user_132,job_85,4
user_132,job_60,4
user_132,job_22,1
user_132,job_79,1
user_132,job_102,1
user_132,job_84,1
user_132,job_21,2
user_132,job_54,1
user_132,job_8,2
user_132,job_23,2
user_132,job_32,5
user_132,job_48,2
user_132,job_75,5
user_132,job_37,5
user_132,job_105,2
user_133,job_22,2
user_133,job_101,1
user_133,job_89,2
user_133,job_13,1
user_133,job_97,1
user_133,job_94,5
user_133,job_86,1
user_133,job_44,2
user_133,job_72,2
user_133,job_63,3
user_133,job_77,1
user_133,job_82,1
user_133,job_42,1
user_133,job_73,2
user_133,job_108,1
user_133,job_28,5
user_133,job_26,1
user_133,job_55,1
user_133,job_96,2
user_133,job_95,2
user_133,job_3,1
user_133,job_58,1
user_133,job_52,1
user_134,job_42,1
user_134,job_64,1
user_134,job_99,1
user_134,job_23,1
user_134,job_100,1
user_134,job_92,2
user_134,job_38,2
user_134,job_1,1
user_134,job_10,2
user_134,job_83,1
user_134,job_57,1
user_134,job_28,2
user_134,job_71,2
user_134,job_30,2
user_134,job_106,3
user_134,job_48,1
user_134,job_62,2
user_134,job_40,1
user_134,job_45,1
user_134,job_101,4
user_135,job_89,4
user_135,job_35,1
user_135,job_90,2
user_135,job_86,5
user_135,job_21,1
user_135,job_47,1
user_135,job_16,3
user_135,job_18,1
user_135,job_41,1
user_135,job_22,1
user_135,job_49,2
user_135,job_61,1
user_135,job_57,5
user_135,job_62,4
user_135,job_19,4
user_135,job_38,4
user_135,job_30,1
user_135,job_14,2
user_135,job_106,1
user_135,job_97,4
user_135,job_101,2
user_135,job_42,5
user_136,job_49,4
user_136,job_78,1
user_136,job_34,2
user_136,job_94,1
user_136,job_25,3
user_136,job_70,1
user_136,job_58,1
user_136,job_6,1
user_136,job_48,2
user_136,job_74,2
user_136,job_43,1
user_136,job_21,1
user_136,job_98,1
user_136,job_10,2
user_136,job_32,1
user_136,job_96,1
user_136,job_55,2
user_136,job_105,2
user_136,job_60,1
user_136,job_64,3
user_136,job_73,5
user_136,job_103,1
user_137,job_77,1
user_137,job_38,2
user_137,job_53,1
user_137,job_103,5
user_137,job_41,1
user_137,job_3,1
user_137,job_40,5
user_137,job_108,2
user_137,job_57,1
user_137,job_37,3
user_137,job_20,5
user_137,job_102,1
user_137,job_31,5
user_137,job_1,1
user_137,job_79,1
user_137,job_91,3
user_137,job_28,1
user_137,job_56,1
user_137,job_48,2
user_137,job_10,2
user_137,job_29,1
user_137,job_16,3
user_137,job_39,5
user_138,job_5,2
user_138,job_94,1
user_138,job_70,1
user_138,job_107,1
user_138,job_79,2
user_138,job_18,2
user_138,job_66,1
user_138,job_24,1
user_138,job_40,3
user_138,job_51,2
user_138,job_76,4
user_138,job_80,4
user_138,job_41,1
user_138,job_93,3
user_138,job_30,1
user_138,job_105,1
user_138,job_43,5
user_138,job_38,5
user_138,job_27,1
user_138,job_103,3
user_139,job_99,1
user_139,job_56,2
user_139,job_20,1
user_139,job_9,4
user_139,job_53,1
user_139,job_87,1
user_139,job_69,2
user_139,job_3,2
user_139,job_95,4
user_139,job_67,1
user_139,job_101,1
user_139,job_83,1
user_139,job_44,2
user_139,job_17,2
user_139,job_42,4
user_139,job_40,3
user_139,job_31,2
user_139,job_102,2
user_139,job_46,4
user_139,job_37,5
user_139,job_47,2
user_139,job_6,4
user_139,job_27,2
user_139,job_30,1
user_140,job_82,3
user_140,job_13,3
user_140,job_94,2
user_140,job_81,2
user_140,job_44,2
user_140,job_102,2
user_140,job_70,1
user_140,job_24,4
user_140,job_78,1
user_140,job_43,1
user_140,job_49,3
user_140,job_47,5
user_140,job_83,2
user_140,job_56,1
user_140,job_63,1
user_140,job_72,2
user_140,job_105,1
user_140,job_40,2
user_140,job_98,2
user_140,job_75,1
user_140,job_62,1
user_140,job_106,2
user_140,job_51,4
user_140,job_10,1
user_141,job_28,2
user_141,job_95,1
user_141,job_17,1
user_141,job_31,5
user_141,job_63,4
user_141,job_74,5
user_141,job_46,4
user_141,job_51,1
user_141,job_91,3
user_141,job_7,1
user_141,job_59,2
user_141,job_35,1
user_141,job_48,1
user_141,job_20,5
user_141,job_99,2
user_141,job_38,1
user_141,job_65,5
user_141,job_10,1
user_141,job_57,1
user_141,job_23,1
user_141,job_8,2
user_141,job_37,4
user_141,job_3,1
user_142,job_21,1
user_142,job_27,1
user_142,job_69,1
user_142,job_10,1
user_142,job_3,2
user_142,job_53,1
user_142,job_63,1
user_142,job_11,1
user_142,job_7,4
user_142,job_79,1
user_142,job_106,1
user_142,job_104,2
user_142,job_5,3
user_142,job_52,1
user_142,job_95,1
user_142,job_8,2
user_142,job_33,4
user_142,job_97,1
user_142,job_12,2
user_142,job_91,1
user_142,job_6,1
user_142,job_94,1
user_143,job_33,1
user_143,job_48,1
user_143,job_57,5
user_143,job_63,3
user_143,job_45,5
user_143,job_72,1
user_143,job_55,1
user_143,job_105,2
user_143,job_46,2
user_143,job_16,3
user_143,job_85,3
user_143,job_36,4
user_143,job_58,1
user_143,job_97,5
user_143,job_96,2
user_143,job_68,5
user_143,job_9,3
user_143,job_86,4
user_143,job_27,1
user_143,job_61,1
user_144,job_50,1
user_144,job_94,1
user_144,job_37,3
user_144,job_57,5
user_144,job_41,1
user_144,job_1,5
user_144,job_28,1
user_144,job_44,1
user_144,job_75,1
user_144,job_20,3
user_144,job_31,2
user_144,job_25,1
user_144,job_77,1
user_144,job_76,3
user_144,job_58,1
user_144,job_65,2
user_144,job_53,1
user_144,job_104,5
user_144,job_73,1
user_144,job_107,1
user_145,job_71,2
user_145,job_70,1
user_145,job_16,1
user_145,job_14,1
user_145,job_38,1
user_145,job_24,4
user_145,job_64,4
user_145,job_23,1
user_145,job_77,5
user_145,job_86,2
user_145,job_11,2
user_145,job_68,2
user_145,job_42,1
user_145,job_58,1
user_145,job_59,2
user_145,job_53,1
user_145,job_13,1
user_145,job_61,1
user_145,job_80,1
user_145,job_72,1
user_145,job_37,1
user_146,job_9,4
user_146,job_22,1
user_146,job_52,2
user_146,job_85,3
user_146,job_92,1
user_146,job_47,2
user_146,job_29,5
user_146,job_57,3
user_146,job_34,5
user_146,job_18,1
user_146,job_59,5
user_146,job_97,5
user_146,job_70,1
user_146,job_55,1
user_146,job_15,1
user_146,job_68,5
user_146,job_26,3
user_146,job_82,2
user_146,job_33,1
user_146,job_49,1
user_146,job_43,4
user_146,job_37,4
user_147,job_39,4
user_147,job_96,1
user_147,job_49,2
user_147,job_84,2
user_147,job_41,1
user_147,job_104,1
user_147,job_69,1
user_147,job_36,3
user_147,job_12,3
user_147,job_88,1
user_147,job_78,1
user_147,job_72,5
user_147,job_103,5
user_147,job_11,1
user_147,job_101,1
user_147,job_9,4
user_147,job_76,4
user_147,job_70,5
user_147,job_58,5
user_147,job_61,2
user_147,job_65,5
user_147,job_46,3
user_147,job_97,1
user_147,job_20,5
user_148,job_44,2
user_148,job_74,1
user_148,job_97,1
user_148,job_49,1
user_148,job_17,3
user_148,job_13,1
user_148,job_27,2
user_148,job_33,5
user_148,job_54,1
user_148,job_46,2
user_148,job_67,1
user_148,job_50,2
user_148,job_92,5
user_148,job_29,1
user_148,job_89,1
user_148,job_43,2
user_148,job_42,1
user_148,job_75,1
user_148,job_5,3
user_148,job_94,2
user_148,job_37,1
user_149,job_66,2
user_149,job_57,1
user_149,job_106,1
user_149,job_60,2
user_149,job_11,1
user_149,job_53,1
user_149,job_39,1
user_149,job_72,1
user_149,job_23,2
user_149,job_17,1
user_149,job_21,2
user_149,job_88,1
user_149,job_107,1
user_149,job_58,1
user_149,job_81,1
user_149,job_75,1
user_149,job_32,2
user_149,job_20,1
user_149,job_52,1
user_149,job_78,2
user_150,job_55,4
user_150,job_75,4
user_150,job_5,1
user_150,job_17,1
user_150,job_65,2
user_150,job_12,5
user_150,job_45,1
user_150,job_70,3
user_150,job_25,1
user_150,job_73,1
user_150,job_54,2
user_150,job_89,2
user_150,job_64,1
user_150,job_93,5
user_150,job_22,2
user_150,job_16,5
user_150,job_41,1
user_150,job_21,1
user_151,job_71,5
user_151,job_56,2
user_151,job_47,1
user_151,job_58,1
user_151,job_88,1
user_151,job_89,4
user_151,job_107,1
user_151,job_101,2
user_151,job_62,4
user_151,job_12,5
user_151,job_53,2
user_151,job_24,2
user_151,job_76,4
user_151,job_8,1
user_151,job_34,4
user_151,job_74,2
user_151,job_82,1
user_151,job_30,1
user_151,job_92,1
user_151,job_59,4
user_151,job_49,1
user_151,job_32,3
user_151,job_7,2
user_151,job_85,5
user_152,job_30,1
user_152,job_65,2
user_152,job_59,3
user_152,job_96,1
user_152,job_64,1
user_152,job_104,5
user_152,job_53,1
user_152,job_74,2
user_152,job_1,4
user_152,job_37,3
user_152,job_98,1
user_152,job_8,1
user_152,job_44,1
user_152,job_55,1
user_152,job_13,1
user_152,job_100,4
user_152,job_6,3
user_152,job_7,2
user_152,job_56,1
user_152,job_21,1
user_153,job_43,1
user_153,job_91,1
user_153,job_34,1
user_153,job_85,1
user_153,job_53,5
user_153,job_78,1
user_153,job_108,1
user_153,job_13,5
user_153,job_89,2
user_153,job_84,3
user_153,job_29,1
user_153,job_70,1
user_153,job_30,1
user_153,job_58,1
user_153,job_37,1
user_153,job_80,1
user_153,job_96,4
user_153,job_102,2
user_153,job_63,1
user_153,job_105,2
user_153,job_52,1
user_153,job_44,1
user_153,job_103,1
user_154,job_107,1
user_154,job_38,4
user_154,job_94,1
user_154,job_64,5
user_154,job_25,1
user_154,job_89,3
user_154,job_97,3
user_154,job_80,1
user_154,job_65,1
user_154,job_47,3
user_154,job_100,3
user_154,job_58,2
user_154,job_63,2
user_154,job_51,5
user_154,job_81,1
user_154,job_52,1
user_154,job_43,2
user_154,job_57,1
user_154,job_91,1
user_154,job_32,2
user_154,job_67,2
user_154,job_16,1
user_155,job_87,1
user_155,job_8,1
user_155,job_5,2
user_155,job_106,2
user_155,job_26,5
user_155,job_35,1
user_155,job_29,5
user_155,job_49,1
user_155,job_75,1
user_155,job_43,5
user_155,job_68,4
user_155,job_19,4
user_155,job_72,1
user_155,job_100,4
user_155,job_92,2
user_155,job_67,1
user_155,job_98,2
user_155,job_51,1
user_156,job_47,1
user_156,job_102,1
user_156,job_95,1
user_156,job_64,1
user_156,job_2,1
user_156,job_49,1
user_156,job_17,1
user_156,job_89,2
user_156,job_61,1
user_156,job_45,2
user_156,job_34,1
user_156,job_33,1
user_156,job_74,2
user_156,job_18,1
user_156,job_12,4
user_156,job_27,2
user_156,job_8,2
user_156,job_86,1
user_156,job_96,3
user_157,job_33,2
user_157,job_29,1
user_157,job_13,2
user_157,job_92,2
user_157,job_101,2
user_157,job_7,1
user_157,job_87,1
user_157,job_108,1
user_157,job_69,1
user_157,job_78,2
user_157,job_27,1
user_157,job_65,2
user_157,job_93,5
user_157,job_90,3
user_157,job_44,2
user_157,job_97,2
user_157,job_64,1
user_157,job_19,1
user_158,job_72,2
user_158,job_88,1
user_158,job_51,1
user_158,job_5,1
user_158,job_94,1
user_158,job_76,4
user_158,job_79,1
user_158,job_78,4
user_158,job_6,3
user_158,job_41,1
user_158,job_35,1
user_158,job_9,3
user_158,job_3,2
user_158,job_14,1
user_158,job_82,1
user_158,job_4,2
user_158,job_77,1
user_158,job_69,1
user_158,job_29,5
user_158,job_58,1
user_158,job_42,5
user_158,job_101,1
user_159,job_10,3
user_159,job_104,3
user_159,job_9,2
user_159,job_4,1
user_159,job_47,2
user_159,job_27,2
user_159,job_40,1
user_159,job_63,1
user_159,job_39,1
user_159,job_18,3
user_159,job_36,1
user_159,job_46,1
user_159,job_67,2
user_159,job_108,4
user_159,job_17,3
user_159,job_12,1
user_159,job_2,4
user_159,job_95,3
user_159,job_59,3
user_160,job_20,5
user_160,job_86,1
user_160,job_62,1
user_160,job_102,1
user_160,job_11,2
user_160,job_42,1
user_160,job_81,5
user_160,job_69,1
user_160,job_33,1
user_160,job_26,1
user_160,job_19,2
user_160,job_98,5
user_160,job_27,1
user_160,job_43,2
user_160,job_77,2
user_160,job_6,4
user_160,job_28,2
user_160,job_1,1
user_160,job_92,1
user_160,job_70,4
user_160,job_101,1
user_160,job_96,2
user_160,job_2,1
user_161,job_28,2
user_161,job_80,2
user_161,job_33,2
user_161,job_21,3
user_161,job_93,1
user_161,job_73,2
user_161,job_77,1
user_161,job_16,1
user_161,job_51,1
user_161,job_65,1
user_161,job_66,2
user_161,job_54,1
user_161,job_63,1
user_161,job_45,1
user_161,job_11,1
user_161,job_76,1
user_161,job_67,2
user_161,job_39,1
user_161,job_32,2
user_161,job_89,1
user_161,job_57,2
user_161,job_64,1
user_161,job_95,1
user_162,job_105,1
user_162,job_15,2
user_162,job_102,1
user_162,job_106,1
user_162,job_87,2
user_162,job_18,4
user_162,job_54,3
user_162,job_32,2
user_162,job_10,3
user_162,job_3,2
user_162,job_7,5
user_162,job_35,2
user_162,job_79,2
user_162,job_22,1
user_162,job_26,1
user_162,job_29,3
user_162,job_21,2
user_162,job_88,2
user_162,job_63,1
user_162,job_24,5
user_162,job_90,2
user_162,job_95,3
user_163,job_31,1
user_163,job_49,1
user_163,job_59,4
user_163,job_84,1
user_163,job_108,1
user_163,job_82,2
user_163,job_103,2
user_163,job_53,1
user_163,job_74,2
user_163,job_57,1
user_163,job_44,1
user_163,job_25,1
user_163,job_38,4
user_163,job_64,1
user_163,job_87,1
user_163,job_51,1
user_163,job_78,5
user_163,job_26,1
user_164,job_15,5
user_164,job_50,5
user_164,job_49,4
user_164,job_5,1
user_164,job_95,2
user_164,job_36,4
user_164,job_27,1
user_164,job_77,2
user_164,job_46,5
user_164,job_47,2
user_164,job_10,1
user_164,job_88,4
user_164,job_60,4
user_164,job_9,4
user_164,job_66,1
user_164,job_58,3
user_164,job_90,2
user_164,job_84,1
user_164,job_103,1
user_165,job_56,1
user_165,job_81,1
user_165,job_54,3
user_165,job_6,3
user_165,job_33,1
user_165,job_87,1
user_165,job_34,5
user_165,job_46,4
user_165,job_77,1
user_165,job_24,1
user_165,job_80,4
user_165,job_70,2
user_165,job_85,3
user_165,job_1,5
user_165,job_58,1
user_165,job_65,3
user_165,job_52,3
user_165,job_75,1
user_165,job_94,2
user_165,job_98,1
user_165,job_17,2
user_166,job_106,1
user_166,job_18,2
user_166,job_27,2
user_166,job_102,2
user_166,job_21,1
user_166,job_82,2
user_166,job_89,2
user_166,job_48,2
user_166,job_36,2
user_166,job_43,1
user_166,job_34,1
user_166,job_56,1
user_166,job_87,1
user_166,job_97,1
user_166,job_22,1
user_166,job_104,1
user_166,job_52,1
user_166,job_47,3
user_166,job_59,1
user_166,job_83,2
user_167,job_102,2
user_167,job_94,2
user_167,job_108,2
user_167,job_58,1
user_167,job_21,2
user_167,job_98,1
user_167,job_13,3
user_167,job_70,1
user_167,job_74,1
user_167,job_57,1
user_167,job_84,5
user_167,job_88,3
user_167,job_76,1
user_167,job_41,2
user_167,job_32,2
user_167,job_54,1
user_167,job_101,3
user_167,job_91,2
user_167,job_3,5
user_167,job_80,1
user_167,job_82,3
user_167,job_59,1
user_167,job_87,1
user_168,job_44,2
user_168,job_90,2
user_168,job_85,4
user_168,job_105,1
user_168,job_43,1
user_168,job_75,1
user_168,job_35,1
user_168,job_69,1
user_168,job_73,1
user_168,job_8,1
user_168,job_95,4
user_168,job_70,2
user_168,job_86,1
user_168,job_98,1
user_168,job_58,1
user_168,job_13,2
user_168,job_40,2
user_168,job_34,4
user_168,job_32,5
user_168,job_49,2
user_168,job_66,1
user_168,job_10,4
user_168,job_52,3
user_168,job_87,2
user_168,job_14,2
user_169,job_91,1
user_169,job_36,1
user_169,job_27,2
user_169,job_105,2
user_169,job_72,1
user_169,job_107,2
user_169,job_85,2
user_169,job_89,1
user_169,job_87,2
user_169,job_11,1
user_169,job_53,1
user_169,job_29,1
user_169,job_67,2
user_169,job_46,1
user_169,job_19,1
user_169,job_5,4
user_169,job_3,2
user_169,job_51,3
user_169,job_69,1
user_170,job_9,4
user_170,job_45,4
user_170,job_107,1
user_170,job_1,4
user_170,job_18,1
user_170,job_52,2
user_170,job_70,1
user_170,job_10,4
user_170,job_55,1
user_170,job_97,4
user_170,job_96,1
user_170,job_91,4
user_170,job_67,2
user_170,job_76,4
user_170,job_14,2
user_170,job_79,2
user_170,job_33,1
user_170,job_46,4
user_170,job_90,2
user_170,job_41,2
user_170,job_49,1
user_170,job_6,3
user_171,job_19,1
user_171,job_4,2
user_171,job_79,2
user_171,job_44,1
user_171,job_63,1
user_171,job_30,3
user_171,job_90,1
user_171,job_29,2
user_171,job_67,1
user_171,job_32,1
user_171,job_17,4
user_171,job_46,2
user_171,job_95,2
user_171,job_11,1
user_171,job_76,2
user_171,job_86,1
user_171,job_102,1
user_171,job_78,1
user_171,job_47,4
user_171,job_54,1
user_172,job_10,2
user_172,job_49,3
user_172,job_22,1
user_172,job_35,5
user_172,job_89,1
user_172,job_96,4
user_172,job_102,5
user_172,job_6,2
user_172,job_39,2
user_172,job_81,1
user_172,job_64,1
user_172,job_97,1
user_172,job_93,2
user_172,job_30,2
user_172,job_108,2
user_172,job_74,1
user_172,job_106,2
user_172,job_98,1
user_172,job_90,1
user_172,job_46,2
user_172,job_104,1
user_172,job_67,1
user_172,job_107,1
user_173,job_50,5
user_173,job_30,1
user_173,job_80,1
user_173,job_10,1
user_173,job_49,4
user_173,job_15,4
user_173,job_77,1
user_173,job_102,3
user_173,job_47,3
user_173,job_25,4
user_173,job_75,4
user_173,job_18,1
user_173,job_54,1
user_173,job_19,2
user_173,job_33,1
user_173,job_4,1
user_173,job_5,1
user_173,job_36,1
user_173,job_97,1
user_173,job_17,4
user_173,job_60,1
user_173,job_95,2
user_173,job_81,1
user_173,job_34,2
user_174,job_13,1
user_174,job_103,5
user_174,job_67,1
user_174,job_52,5
user_174,job_54,1
user_174,job_34,1
user_174,job_66,1
user_174,job_8,2
user_174,job_6,3
user_174,job_48,2
user_174,job_26,1
user_174,job_23,1
user_174,job_45,1
user_174,job_96,2
user_174,job_14,5
user_174,job_19,2
user_174,job_11,1
user_174,job_56,1
user_174,job_25,1
user_175,job_49,1
user_175,job_69,2
user_175,job_95,5
user_175,job_37,4
user_175,job_22,2
user_175,job_30,2
user_175,job_81,1
user_175,job_55,2
user_175,job_13,1
user_175,job_83,5
user_175,job_72,2
user_175,job_78,5
user_175,job_92,2
user_175,job_17,1
user_175,job_54,5
user_175,job_96,1
user_175,job_25,1
user_175,job_28,1
user_175,job_102,1
user_175,job_15,2
user_175,job_6,4
user_175,job_35,1
user_175,job_66,1
user_176,job_14,2
user_176,job_105,1
user_176,job_56,1
user_176,job_29,4
user_176,job_79,1
user_176,job_70,1
user_176,job_55,2
user_176,job_26,5
user_176,job_87,1
user_176,job_90,2
user_176,job_48,1
user_176,job_59,4
user_176,job_11,5
user_176,job_37,4
user_176,job_85,3
user_176,job_21,2
user_176,job_12,4
user_176,job_17,2
user_176,job_46,2
user_176,job_71,3
user_176,job_36,3
user_176,job_80,3
user_176,job_106,1
user_177,job_69,1
user_177,job_26,2
user_177,job_87,4
user_177,job_101,2
user_177,job_38,1
user_177,job_72,4
user_177,job_58,4
user_177,job_66,1
user_177,job_19,1
user_177,job_83,1
user_177,job_104,1
user_177,job_12,4
user_177,job_75,1
user_177,job_99,2
user_177,job_60,3
user_177,job_14,4
user_177,job_96,1
user_177,job_17,1
user_177,job_70,4
user_177,job_45,1
user_177,job_27,1
user_177,job_108,1
user_178,job_89,1
user_178,job_44,4
user_178,job_107,1
user_178,job_96,2
user_178,job_62,1
user_178,job_68,2
user_178,job_50,2
user_178,job_70,4
user_178,job_29,1
user_178,job_5,2
user_178,job_85,3
user_178,job_41,1
user_178,job_47,1
user_178,job_97,2
user_178,job_18,2
user_178,job_100,1
user_178,job_4,3
user_178,job_65,5
user_178,job_39,4
user_178,job_45,2
user_178,job_12,3
user_178,job_25,1
user_178,job_2,1
user_178,job_81,5
user_179,job_82,1
user_179,job_96,5
user_179,job_105,1
user_179,job_50,5
user_179,job_93,4
user_179,job_43,1
user_179,job_64,1
user_179,job_30,2
user_179,job_71,2
user_179,job_68,2
user_179,job_52,1
user_179,job_36,5
user_179,job_10,1
user_179,job_4,4
user_179,job_89,1
user_179,job_62,1
user_179,job_9,4
user_179,job_106,3
user_179,job_6,4
user_179,job_104,1
user_179,job_79,1
user_179,job_94,1
user_179,job_91,4
user_179,job_39,4
user_179,job_29,2
user_180,job_98,1
user_180,job_95,1
user_180,job_26,1
user_180,job_70,2
user_180,job_67,1
user_180,job_61,5
user_180,job_76,1
user_180,job_36,1
user_180,job_69,3
user_180,job_7,4
user_180,job_87,1
user_180,job_13,3
user_180,job_8,5
user_180,job_17,5
user_180,job_42,1
user_180,job_64,3
user_180,job_103,1
user_180,job_49,4
user_180,job_39,1
user_180,job_86,2
user_180,job_3,5
user_180,job_41,2
user_180,job_40,1
user_180,job_74,1
user_180,job_55,1
user_181,job_63,3
user_181,job_64,1
user_181,job_4,4
user_181,job_102,1
user_181,job_104,2
user_181,job_68,1
user_181,job_75,1
user_181,job_23,1
user_181,job_22,2
user_181,job_90,5
user_181,job_21,1
user_181,job_20,4
user_181,job_25,1
user_181,job_79,1
user_181,job_8,1
user_181,job_103,5
user_181,job_88,2
user_181,job_41,1
user_181,job_29,1
user_181,job_15,1
user_182,job_1,1
user_182,job_37,1
user_182,job_91,1
user_182,job_75,1
user_182,job_17,5
user_182,job_12,1
user_182,job_60,1
user_182,job_35,1
user_182,job_31,1
user_182,job_22,2
user_182,job_104,1
user_182,job_33,2
user_182,job_67,1
user_182,job_9,2
user_182,job_38,1
user_182,job_93,1
user_182,job_3,5
user_182,job_81,2
user_183,job_51,2
user_183,job_22,1
user_183,job_1,5
user_183,job_21,2
user_183,job_41,2
user_183,job_73,1
user_183,job_33,1
user_183,job_19,4
user_183,job_28,2
user_183,job_74,2
user_183,job_86,5
user_183,job_104,4
user_183,job_35,2
user_183,job_71,5
user_183,job_50,1
user_183,job_82,2
user_183,job_66,1
user_183,job_62,5
user_183,job_26,5
user_183,job_94,1
user_183,job_38,5
user_184,job_25,4
user_184,job_37,5
user_184,job_93,4
user_184,job_42,1
user_184,job_61,1
user_184,job_77,1
user_184,job_11,1
user_184,job_45,1
user_184,job_85,4
user_184,job_105,1
user_184,job_6,5
user_184,job_78,2
user_184,job_44,1
user_184,job_4,5
user_184,job_89,1
user_184,job_48,1
user_184,job_51,2
user_184,job_94,2
user_184,job_62,1
user_185,job_2,2
user_185,job_30,1
user_185,job_36,4
user_185,job_39,1
user_185,job_37,3
user_185,job_107,1
user_185,job_100,4
user_185,job_11,4
user_185,job_8,2
user_185,job_57,5
user_185,job_44,1
user_185,job_54,4
user_185,job_25,1
user_185,job_4,3
user_185,job_78,4
user_185,job_52,2
user_185,job_32,3
user_185,job_26,5
user_185,job_81,3
user_185,job_83,5
user_186,job_4,2
user_186,job_17,1
user_186,job_35,1
user_186,job_62,1
user_186,job_87,2
user_186,job_47,1
user_186,job_41,1
user_186,job_63,3
user_186,job_26,1
user_186,job_55,5
user_186,job_59,2
user_186,job_58,5
user_186,job_32,3
user_186,job_31,5
user_186,job_65,5
user_186,job_30,1
user_186,job_57,1
user_186,job_82,1
user_186,job_29,1
user_187,job_73,1
user_187,job_36,2
user_187,job_98,5
user_187,job_22,1
user_187,job_91,4
user_187,job_61,1
user_187,job_6,2
user_187,job_108,1
user_187,job_1,1
user_187,job_4,4
user_187,job_77,1
user_187,job_64,1
user_187,job_45,2
user_187,job_20,5
user_187,job_86,2
user_187,job_54,1
user_187,job_87,2
user_187,job_55,4
user_187,job_70,5
user_188,job_102,5
user_188,job_8,2
user_188,job_103,1
user_188,job_57,1
user_188,job_11,2
user_188,job_60,3
user_188,job_73,1
user_188,job_43,1
user_188,job_90,1
user_188,job_6,3
user_188,job_66,1
user_188,job_77,1
user_188,job_17,2
user_188,job_54,1
user_188,job_1,1
user_188,job_83,1
user_188,job_52,1
user_188,job_37,2
user_189,job_49,1
user_189,job_40,1
user_189,job_4,1
user_189,job_108,4
user_189,job_22,2
user_189,job_2,5
user_189,job_68,1
user_189,job_42,3
user_189,job_16,1
user_189,job_10,3
user_189,job_12,1
user_189,job_66,2
user_189,job_98,1
user_189,job_36,1
user_189,job_58,1
user_189,job_92,3
user_189,job_6,1
user_189,job_104,3
user_189,job_95,4
user_189,job_62,4
user_189,job_67,1
user_189,job_15,1
user_189,job_3,2
user_189,job_51,5
user_190,job_105,1
user_190,job_22,2
user_190,job_5,1
user_190,job_27,4
user_190,job_43,1
user_190,job_68,1
user_190,job_101,5
user_190,job_81,1
user_190,job_37,1
user_190,job_87,1
user_190,job_23,1
user_190,job_46,2
